Company,items,industry,description
대유에이텍,자동차부품(자동차용 시트)제조,자동차 신품 부품 제조업,"기업개요
동사는 1960년에 설립되어 자동차 부품사업을 영위하는 회사로 1977년 상장되었음.
동사가 신규로 자동차부품시장에 진출한 이래 광주시트사업부에서는 스포티지(QL/NQ5), 쏘울(PS/SK3), 셀토스(SP2)/카렌스(RP), 봉고트럭(PU) 전차종을 기아 광주사업장에 독점공급하고 있음.
카렌스(RP)후속 차종인 셀토스(SP2) 또한 2019년 7월부터 성공적으로 양산중에 있음.
출처 : 에프앤가이드"
덕성,"플라스틱레쟈,합성수지,합성피혁 제조,도매",플라스틱제품 제조업,"기업개요
동사 사업은 합성피혁 부문, 합성수지 부문, 재료사업 부문으로 분류되며 합성피혁 부문은 스포츠용품과 가구, 자동차 내장재 등을 만드는 데 쓰이는 합성피혁을 만들어 판매함.
합성수지 부문은 합성피혁 주원료를, 재료 사업 부문은 전자재료 등을 생산함.
국내업체는 동사를 비롯하여 (주)백산, 대원화성(주), (주)정산인터내셔널 등 약 30여개의 업체가 동업계를 형성하고 있음.
출처 : 에프앤가이드"
동아타이어,타이어 및 튜브,고무제품 제조업,"기업개요
2017년 11월 분할기일로 (주)디엔오토모티브의 고무사업부문이 인적분할 되어 설립되었으며 자동차용 고무제품을 생산하는 단일 사업구조를 가지고 있음.
주력사업인 튜브시장은 동사와 (주)넥센이 양분하고 있으며, 양사의 품질과 기술력으로 세계튜브시장의 선두업체로 시장가격의 주도적 역할을 수행 중.
튜브제품은 유럽, 중동, 아프리카, 북미, 남미, 동남아, 대양주등 전 세계 백여 개국에 수출하고 있음.
출처 : 에프앤가이드"
롯데하이마트,"가전제품,잡화 도소매/부동산 임대",가전제품 및 정보통신장비 소매업,"기업개요
1987년 6월 하이마트로 설립된 동사는 가전제품 도소매업을 영위하며, 2023년 1분기말 기준 379개의 점포와 14개의 물류센터를 운영 중.
동사의 최대주주는 2008년 유진기업으로 변경된 후 2012년 10월 롯데쇼핑으로 다시 바뀌었으며, 상호도 롯데하이마트로 변경함.
주요 판매 제품은 백색 및 생활/주방가전, 영상 및 IT가전이며 매출 구성비는 2022년 기준 백색 및 생활/주방가전이 66%, 영상 및 IT가전이 34%.
출처 : 에프앤가이드"
삼원강재,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",자동차 신품 부품 제조업,"기업개요
동사는 평강, 봉강, 특수이형강 및 자동차용 겹판스프링 등의 제조 및 판매를 주 목적으로 1992년 7월 21일 설립되어 2011년 7월 22일 유가증권시장에 상장함.
자동차 부품산업은 자동차 산업의 일부분으로서 거의 모든 분야에서 자동차 산업과 밀접한 관계를 가지고 있으며, 기술집약적이고 계열화된 시장구조를 갖고 있음.
동사는 국내 스프링 소재시장에서 열간압연제품을 독점 생산하고 있음.
출처 : 에프앤가이드"
삼익악기,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",악기 제조업,"기업개요
동사 악기사업의 주요 제품 품목 군은 피아노, 기타, 현악기, 일반악기로 구성됨. 피아노는 업라이트피아노와 그랜드피아노, 기타 및 현악기는 전기기타, 바이올린, 첼로, 일반악기는 플룻, 섹소폰 등을 판매.
전자악기는 신디사이져, 레코딩 장비를 판매 중이며, 관현악기는 바이올린, 첼로 색소폰 등을 판매하고 있음.
피아노 및 일반악기와 수입상품 판매를 주요사업으로 하며 부동산임대, 대양광사업으로 사업영역 확장함.
출처 : 에프앤가이드"
신세계,"백화점,할인점(E마트)",종합 소매업,"기업개요
동사는 1955년 동화백화점으로 설립되어 1985년 유가증권시장에 상장되어 매매가 개시됨.
사업 영역은 백화점사업, 패션 및 라이프스타일, 화장품 제조 및 도소매사업, 면세점사업, 부동산 및 여객터미널업, 관광호텔업, 가구소매업으로, 영상컨텐츠사업, 벤처캐피탈사업으로 세분화 됨.
신세계센트럴시티, 신세계동대구복합환승센터, 신세계인터내셔날, 까사미아, 서울고속버스터미널 등을 연결대상 종속회사로 보유함.
출처 : 에프앤가이드"
케이카,오프라인 및 온라인 중고차 매매업,자동차 판매업,"기업개요
동사는 2017년 11월 '에이치씨에이에스 주식회사'로 설립되었으며, 2021년 3월 '케이카 주식회사'로 상호변경함.
국내 중고차 시장 내 매출 규모 1위의 매매업체임. CPO 모델을 기반으로 이커머스 플랫폼과 전국적인 오프라인 매입 및 판매 네트워크를 직영 구조로 운영하고 있음.
2023년 1분기 기준 동사의 중고차 판매 대수는 37천대로, 전체 중고차 시장 내 5.5%의 시장점유율을 유지함.
출처 : 에프앤가이드"
한국화장품,화장품,생활용품 도매업,"기업개요
동사는 한국화장품제조에서 화장품판매 및 부동산임대사업부문이 분할하여 설립된 기초 및 색조화장품 판매를 영위하는 종합화장품회사임.
연결대상 종속회사인 더샘인터내셔날은 브랜드숍 관련 화장품판매를 영위하고 있으며, 힐리브는 온라인 유통 관련 화장품 판매 외를 영위하고 있음.
유통질서확립을 통한 대리점 손익개선 및 현장밀착영업을 실시하고 브랜드 매니저체제를 통한 브랜드 파워 강화에 힘쓰고 있음.
출처 : 에프앤가이드"
한국화장품제조,"화장품(OEM,ODM)",기타 화학제품 제조업,"기업개요
기초화장품과 색조화장품을 비롯 1,600여 종류를 생산하는 OEM 및 ODM 화장품제조 전문기업으로서, 한국화장품 등 6개의 계열사를 가지고 있음
CGMP 인증은 물론 국제규격인 ISO 22716 인증까지 획득하며, 글로벌시장에 맞는 기업으로의 개선을 완료함.
산하 기술개발연구원에서 스킨케어본부, 메이크업본부, 리서치본부와 함께 연구협력팀을 두어 제품을 개발하고 있음.
출처 : 에프앤가이드"
한섬,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",봉제의복 제조업,"기업개요
동사와 종속회사는 여성의류 제조, 판매를 주요 사업으로 함. TIME, TIME HOMME, MINE, SYSTEM 등이 동사 보유 주요 브랜드임.
동사는 트렌드에 앞서가는 소비자들을 위해 새로운 유통형태의 편집숍 'SPACE MUE'를 오픈함.
'LANVIN', 'SYSTEM homme', 'the CASHMERE', 'LATT' 등을 런칭하며 질적 경영을 고수하며 자타가 공인하는 패션업계 일등 회사가 되었음.
출처 : 에프앤가이드"
한진칼,"지주사업, 경영자문 및 컨설팅",항공 여객 운송업,"기업개요
동사는 2013년 8월 1일을 분할기준일로 대한항공으로부터 인적분할 방식으로 설립되었으며, 2013년 9월 16일 유가증권시장에 상장함.
동사는 지주회사로서 다른 회사의 주식을 소유한 회사로 법적기준 이상으로 해당회사의 주식(의결권)을 보유함으로써 그 회사에 대하여 실질적인 지배권을 취득하는 것을 사업의 목적으로 하는 회사임.
주요 종속회사로 대한항공, 한진 등이 있음.
출처 : 에프앤가이드"
현대모비스,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",자동차 신품 부품 제조업,"기업개요
동사는 1977년 6월 설립되었으며, 1989년 9월 5일 한국거래소 유가증권시장에 주식을 상장하였음.
고무용 도료 기술로 출발해 폴리우레탄 수지 및 전자, 자동차, 생명과학 등에 사용되는 다양한 정밀화학제품을 생산 및 판매하는 것을 목적사업으로 함.
A/S부품 사업을 영위함. A/S용 부품사업은 부품의 책임공급을 위한 물류센터 등의 대단위 인프라 구축과 244개차종, 270만품목을 관리함.
출처 : 에프앤가이드"
효성티앤씨,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등",화학섬유 제조업,"기업개요
동사는 2018년 6월 1일을 주식회사 효성에서 인적분할되어 섬유/무역 사업을 목적으로 설립되었음.
섬유 부문의 주요 제품은 스판덱스, 나일론원사, 폴리에스터원사, PTMG 등 이고, 무역 등 부문의 주요 사업내용은 철강 및 화학제품의 Trading이며, 그 외 주요 제품으로는 NF3, 타이어보강재 등이 있음.
특히 스판덱스는 아시아, 유럽, 미주 지역을 아우르는 글로벌 생산네트워크를 구축하였으며, MS 세계 1위를 지키고 있음.
출처 : 에프앤가이드"
GH신소재,"자동차용 부직포, 폴리우레탄 폼",기타 섬유제품 제조업,"기업개요
동사는 2001년 12월에 설립되어 자동차 내장용 휄트 및 부직포 제조와 판매업을 주요 사업으로 영위하고 있음.
현재 사업 부문은 부직포 부문, PU Foam 부문, 원사부문의 총 3개 사업부문으로 운영되고 있음.
동사는 자동차 바닥재인 Floor Carpet부터, 고흡음성을 필요로 하는 Isolation Dash Pad까지 자동차 내장재의 모든 제품의 제조가 가능한 설비 및 기술을 갖추고 있음.
출처 : 에프앤가이드"
경창산업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",자동차 신품 부품 제조업,"기업개요
동사는 1961년 10월 1일에 경창공업사로 설립되어, 1994년 12월 29일에 유가증권시장에 상장되었음.
주요 품목은 자동차부품 중 자동변속기부품(HUB, DRUM 등), 레버, 페달, 케이블, DCT 기어액추에이터이며, 2020년 9월부터 전기차용 구동모터를 제조하고 있음.
주요 고객은 현대자동차, 기아, 현대트랜시스, 폭스바겐, 보그워너, 스텔란티스 등이 있음.
출처 : 에프앤가이드"
골드앤에스,"방과후컴퓨터상설반,교재및CD","서적, 잡지 및 기타 인쇄물 출판업","기업개요
동사는 오픈몰을 통한 토익, 토플, 아이엘츠 등 영어수험 교육서비스 및 온ㆍ오프라인을 결합한 직영 및 가맹 영어학원 교육서비스를 제공.
온라인 영어교육 분야의 확고한 브랜드파워를 보유한 '시원스쿨'의 '시원스쿨 Lab' 사업을 양수하여 사업을 영위.
교육출판사업은 어린이 영어교재 시장에서는 '위너스시리즈'등이 스테디셀러로서의 자리를 확고히 하고 있으며 중국, 일본을 비롯한 해외 8개국에 자사 학습 콘텐츠 및 교재를 수출 중.
출처 : 에프앤가이드"
디케이앤디,합성피혁 및 부직포,플라스틱제품 제조업,"기업개요
동사는 합성피혁 제품 제조 및 관련 상품 유통과 신발용 합성피혁 제품의 주요 원재료인 부직포 생산을 주력사업으로 영위하고 있음.
베트남 호치민에 위치한 DK VINA와 중국 상하이에 위치한 Shanghai SUN-E Co., Ltd.를 연결대상 종속회사로 두고 있음.
매매출구성은 모자 약 35.11%, 상품 약 26.35%, 부직포 약 23.999%, 합성피격 약 13.26% , 기타 약 1.28% 로 이루어짐.
출처 : 에프앤가이드"
라파스,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)",기타 화학제품 제조업,"기업개요
동사는 경피약물전달(TDDS)기술인 용해성 마이크로니들(Microneedle) 기술을 이용한 패치의 연구개발, 제조, 판매사업을 영위하고 있음.
미용패치 등 화장품 분야에서 주된 매출이 발생하고 있으며, 의약품 및 백신패치, 의료기기 등으로 사업영역을 확대해나가고 있음.
마이크로니들 내에 백신을 탑재하여 효능개선, 적용편의성, 유통비용 절감을 목표로 한 제품을 개발하고자 DEN기술로 사업화를 시작.
출처 : 에프앤가이드"
모베이스,휴대전화 케이스,통신 및 방송 장비 제조업,"기업개요
동사는 휴대폰부품, 자동차부품, 산업용 재봉, 자수기 제조 판매 사업을 영위하고 있음.
동사는 휴대폰 부품 등 제품을 생산하여 삼성전자에 공급하고 있으며, 주요 종속회사인 모베이스전자는 자동차 부품 등을 현대/기아 등에 공급하고 있음.
동사는 종속회사인 Mobase Vietnam, Mobase India, 썬스타, 모베이스전자, 모베이스오토테크, 모베이스오토 등을 통해 사업을 영위하고 있음.
출처 : 에프앤가이드"
